PickupDatetimeUTC,DropoffDatetimeUTC,PassengerCount,TripDistance,StoreAndFwd,PickupLocationId,DropoffLocationId,FareAmount,TipAmount
01/01/0001 00:00:00,01/01/0001 00:00:00,3,4.1,"No ",79,262,14.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,3,7.4,"No ",79,36,27.50,4.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.5,"No ",48,230,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.14,"No ",48,68,8.00,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.1,"No ",237,42,19.50,3.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2,"No ",237,48,12.00,3.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.41,"No ",87,163,18.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.8,"No ",87,164,17.00,4.15
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.84,"No ",48,143,12.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.6,"No ",48,50,5.50,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.41,"No ",161,140,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,2,5.2,"No ",161,209,19.50,2.33
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",170,137,6.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",170,229,6.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.2,Yes,79,233,10.00,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.6,"No ",79,113,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.7,"No ",234,87,16.00,3.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,8.64,"No ",234,116,32.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.99,"No ",79,170,10.00,2.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",79,170,6.50,15.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.7,"No ",45,141,17.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.1,"No ",45,45,4.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.9,"No ",236,142,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.5,Yes,236,236,4.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.48,"No ",148,141,16.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.76,"No ",148,181,14.50,4.58
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.44,"No ",164,161,8.50,2.46
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.87,"No ",164,87,17.50,4.26
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1,"No ",170,234,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,5.87,"No ",170,80,19.00,7.23
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.67,"No ",107,107,4.50,2.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.12,"No ",107,142,16.50,5.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",170,164,5.50,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.55,"No ",170,263,9.50,2.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.43,"No ",79,163,15.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.67,"No ",79,140,11.50,1.53
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.1,"No ",48,100,9.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.11,"No ",48,234,14.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.7,"No ",164,100,5.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.5,"No ",164,107,4.00,1.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.68,"No ",233,229,4.50,1.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.59,"No ",233,137,5.00,1.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.1,"No ",170,170,3.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.3,"No ",170,87,14.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.3,"No ",263,74,9.00,2.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.5,"No ",263,263,4.00,0.01
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.04,"No ",237,238,9.00,1.92
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",237,161,6.00,1.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.95,"No ",137,162,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.63,"No ",137,162,4.50,1.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.2,"No ",151,244,14.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.4,"No ",151,24,8.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",164,158,11.50,3.80
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.84,"No ",164,249,8.50,2.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.5,"No ",170,43,10.50,3.58
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.89,"No ",170,263,10.50,1.43
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.12,"No ",148,239,25.50,5.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.5,"No ",148,68,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.43,"No ",148,80,17.50,6.39
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.24,"No ",148,79,8.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.38,"No ",13,249,9.00,2.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.15,"No ",13,209,6.50,1.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.36,"No ",141,75,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.06,"No ",141,170,9.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.02,"No ",263,166,14.50,4.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.4,"No ",263,226,15.00,3.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",170,229,9.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.63,"No ",170,80,18.00,5.58
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",48,50,5.50,1.85
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",48,68,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.74,"No ",263,116,19.00,5.70
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.68,"No ",263,233,11.50,3.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.56,"No ",48,261,22.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.11,"No ",48,107,17.50,6.39
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",236,238,6.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.46,"No ",236,127,23.50,5.46
01/01/0001 00:00:00,01/01/0001 00:00:00,2,3,"No ",142,263,14.00,4.45
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.7,"No ",142,262,13.00,3.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",164,114,6.50,2.05
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.74,"No ",164,79,11.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.4,"No ",164,65,17.50,4.25
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.69,"No ",164,263,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.57,"No ",141,79,11.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.1,"No ",141,170,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.15,"No ",48,68,7.00,2.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.65,"No ",48,170,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.71,"No ",211,237,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.7,"No ",211,87,7.50,3.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1,"No ",163,143,6.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.59,"No ",163,151,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.08,"No ",164,140,13.00,10.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9.09,"No ",164,61,32.00,8.95
01/01/0001 00:00:00,01/01/0001 00:00:00,4,4.8,"No ",231,97,20.00,4.75
01/01/0001 00:00:00,01/01/0001 00:00:00,4,10.12,"No ",231,7,32.00,5.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.1,"No ",162,256,22.00,5.15
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.96,"No ",162,226,15.00,3.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.9,"No ",161,226,25.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.9,"No ",161,226,25.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.85,"No ",113,256,17.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.04,"No ",113,233,9.50,2.66
01/01/0001 00:00:00,01/01/0001 00:00:00,2,3.34,"No ",68,144,15.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.95,"No ",68,151,19.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.96,"No ",48,114,19.00,3.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9.5,"No ",48,137,36.00,7.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.83,"No ",161,236,11.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.22,"No ",161,226,16.00,10.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.3,"No ",48,41,13.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.6,"No ",48,151,10.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.89,"No ",161,249,13.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.67,"No ",161,7,14.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.78,"No ",170,162,5.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.1,"No ",170,246,10.00,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.41,"No ",107,231,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.21,"No ",107,41,26.00,5.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",48,143,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.06,"No ",48,140,20.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",229,236,7.50,2.25
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.74,"No ",229,100,9.00,2.56
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.41,"No ",48,249,14.50,3.66
01/01/0001 00:00:00,01/01/0001 00:00:00,2,5,"No ",48,42,18.50,4.45
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.98,"No ",48,238,9.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.12,"No ",48,166,17.50,4.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.31,"No ",48,79,20.50,4.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.6,"No ",48,161,19.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.31,"No ",48,265,90.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,11.8,"No ",79,127,42.50,9.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.11,"No ",79,43,20.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.97,"No ",79,74,22.00,5.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.9,"No ",79,145,15.50,5.05
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.9,"No ",170,13,14.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.09,"No ",170,129,23.50,6.68
01/01/0001 00:00:00,01/01/0001 00:00:00,2,7.76,"No ",163,65,28.00,6.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.16,"No ",163,161,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.41,"No ",234,231,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.4,"No ",234,239,20.00,4.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.9,"No ",229,114,13.00,4.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.35,"No ",229,50,20.00,5.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.94,"No ",79,239,26.50,12.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5,"No ",79,25,17.50,3.20
01/01/0001 00:00:00,01/01/0001 00:00:00,2,10.1,"No ",246,223,32.00,7.15
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.9,"No ",246,229,15.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.15,"No ",164,113,15.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.66,"No ",164,256,19.00,4.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.57,"No ",68,244,26.50,6.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.04,"No ",68,68,5.50,0.93
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",224,68,10.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",224,68,10.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.09,"No ",48,158,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.73,"No ",48,137,11.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.69,"No ",107,234,6.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.85,"No ",107,79,5.50,2.79
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.67,"No ",148,107,8.50,2.46
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.92,"No ",148,263,20.00,7.14
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.28,"No ",50,48,6.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.69,"No ",50,79,17.50,5.32
01/01/0001 00:00:00,01/01/0001 00:00:00,5,11.65,"No ",170,180,38.00,8.36
01/01/0001 00:00:00,01/01/0001 00:00:00,5,0.67,"No ",170,170,4.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.53,"No ",79,211,8.00,2.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.45,"No ",79,107,7.50,1.70
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.38,"No ",68,181,27.50,11.23
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.8,"No ",68,231,11.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.23,"No ",79,137,7.50,2.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.1,"No ",79,90,10.00,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.1,"No ",229,170,7.50,3.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",229,48,10.00,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.94,"No ",79,114,5.00,1.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.8,"No ",79,170,8.00,2.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,13.9,"No ",79,220,40.50,8.85
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.4,"No ",79,87,14.50,3.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.7,Yes,48,90,12.50,3.25
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",48,164,6.00,0.00
